text,target,polarity,category,tokens,labels,category_cleaned
Fiyatı uygun klima çalışmıyordu konuma göre çok güzel çalışanlar iyidi 1 gece kaldık çok kötü yorum yapılmış ama bence abartılı işiniz var ise burdan daha konumu güzel uygun fiyatlı bir yer yok,"['Fiyatı', 'klima', 'konuma', 'çalışanlar']","['negative', 'neutral', 'positive', 'positive']",accommodation,"['Fiyatı', 'uygun', 'klima', 'çalışmıyordu', 'konuma', 'göre', 'çok', 'güzel', 'çalışanlar', 'iyidi', '1', 'gece', 'kaldık', 'çok', 'kötü', 'yorum', 'yapılmış', 'ama', 'bence', 'abartılı', 'işiniz', 'var', 'ise', 'burdan', 'daha', 'konumu', 'güzel', 'uygun', 'fiyatlı', 'bir', 'yer', 'yok']","['S', 'O', 'S', 'O', 'S', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Bütçe açısından çok fazla zorlamıyor Ancak performans açısından da çok iyi değil tabiiki Fırına ve ocağa erişimin olmaması bizi çok memnun etmedi ,"['Bütçe açısından', 'performans açısından', 'Fırına ve ocağa erişimin olmaması']","['neutral', 'positive', 'negative']",daily_life,"['Bütçe', 'açısından', 'çok', 'fazla', 'zorlamıyor', 'Ancak', 'performans', 'açısından', 'da', 'çok', 'iyi', 'değil', 'tabiiki', 'Fırına', 've', 'ocağa', 'erişimin', 'olmaması', 'bizi', 'çok', 'memnun', 'etmedi']","['B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O']",experience
Ürün harika 4 dakikada pişiyor kıvamı harika Plakaların çıkması çok iyi Temizliği kolay,"['Ürün', 'kıvamı', 'Plakaların çıkması', 'Temizliği']","['positive', 'positive', 'positive', 'positive']",product,"['Ürün', 'harika', '4', 'dakikada', 'pişiyor', 'kıvamı', 'harika', 'Plakaların', 'çıkması', 'çok', 'iyi', 'Temizliği', 'kolay']","['S', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'O', 'S', 'O']",product
Mükemmel bir konumda çalışanlar ve otel harikaydı Odaların temizliği büyüklüğü yatakların konforu ortak alanların temizliği Kahvaltının çeşitliliği ve mükemmel oluşu harika bir detaydır Kesinlikle bir daha ziyaret edeceğim,"['Otelin konumu', 'Çalışanlar', 'Odalardaki temizlik', 'Odalardaki büyüklük', 'Yatakların konforu', 'Ortak alanların temizliği', 'Kahvaltı çeşitliliği ve kalitesi']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']",accommodation,"['Mükemmel', 'bir', 'konumda', 'çalışanlar', 've', 'otel', 'harikaydı', 'Odaların', 'temizliği', 'büyüklüğü', 'yatakların', 'konforu', 'ortak', 'alanların', 'temizliği', 'Kahvaltının', 'çeşitliliği', 've', 'mükemmel', 'oluşu', 'harika', 'bir', 'detaydır', 'Kesinlikle', 'bir', 'daha', 'ziyaret', 'edeceğim']","['O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",accommodation
Etraftan gelen rahatsız edici sesler nedeniyle konaklama kalitemiz düştü Otel sahipleri bu durum karşısında çaresiz kalmış ve bıkmış görünüyordu Gece boyunca bağrışmalar çağrışmalar duyuluyordu Oda çift kişilik olmasına rağmen yalnızca tek kişilik ihtiyaç malzemeleri havlu sabun vb koyulmuştu Ancak teras manzarası çok güzeldi Size verilen odanın cephesi de manzara açısından oldukça önemli,"['etraftan gelen sesler', 'otel sahipleri', 'bağrışmalar', 'ihtiyaç malzemeleri', 'teras manzarası', 'odanın cephesi']","['negative', 'negative', 'negative', 'negative', 'positive', 'neutral']",accommodation,"['Etraftan', 'gelen', 'rahatsız', 'edici', 'sesler', 'nedeniyle', 'konaklama', 'kalitemiz', 'düştü', 'Otel', 'sahipleri', 'bu', 'durum', 'karşısında', 'çaresiz', 'kalmış', 've', 'bıkmış', 'görünüyordu', 'Gece', 'boyunca', 'bağrışmalar', 'çağrışmalar', 'duyuluyordu', 'Oda', 'çift', 'kişilik', 'olmasına', 'rağmen', 'yalnızca', 'tek', 'kişilik', 'ihtiyaç', 'malzemeleri', 'havlu', 'sabun', 'vb', 'koyulmuştu', 'Ancak', 'teras', 'manzarası', 'çok', 'güzeldi', 'Size', 'verilen', 'odanın', 'cephesi', 'de', 'manzara', 'açısından', 'oldukça', 'önemli']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']",accommodation
Beşiktaşın merkezinde çok temiz hijyenik aile ortamı bir otel Sessiz sakin bir konuma sahip,"['otel', 'konuma']","['positive', 'positive']",accommodation,"['Beşiktaşın', 'merkezinde', 'çok', 'temiz', 'hijyenik', 'aile', 'ortamı', 'bir', 'otel', 'Sessiz', 'sakin', 'bir', 'konuma', 'sahip']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'S', 'O']",accommodation
Gerçekten çok rezil bir lastik lastikçi balans ayarını tutturma kadar iki saat uğraştı diş derinliği çok az lastik her yeri çapak pişman oldum aldığıma asla tavsiye etmem sanki defolu ürün gibi,"['lastik', 'lastikçi', 'balans ayarını', 'diş derinliği']","['negative', 'neutral', 'negative', 'negative']",product,"['Gerçekten', 'çok', 'rezil', 'bir', 'lastik', 'lastikçi', 'balans', 'ayarını', 'tutturma', 'kadar', 'iki', 'saat', 'uğraştı', 'diş', 'derinliği', 'çok', 'az', 'lastik', 'her', 'yeri', 'çapak', 'pişman', 'oldum', 'aldığıma', 'asla', 'tavsiye', 'etmem', 'sanki', 'defolu', 'ürün', 'gibi']","['O', 'O', 'O', 'O', 'S', 'S', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Baykar milli teknoloji hamlesinin öncüsü olarak azimle ve kararlılıkla çalışmalarını sürdürmekte her yeni projeyle geleceğe dair umutlarımızı yeşertmektedir,"['Baykar', 'milli teknoloji hamlesinin', 'projeyle']","['positive', 'positive', 'positive']",politics,"['Baykar', 'milli', 'teknoloji', 'hamlesinin', 'öncüsü', 'olarak', 'azimle', 've', 'kararlılıkla', 'çalışmalarını', 'sürdürmekte', 'her', 'yeni', 'projeyle', 'geleceğe', 'dair', 'umutlarımızı', 'yeşertmektedir']","['S', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",defense industry
Bu video kesinlikle beni tatmin  etti Video açıklığı yeterliydi Akıcılık güzeldi Ayrıca anlatımınız çok anlaşılır,"['Bu video', 'Video açıklığı', 'Akıcılık', 'anlatımınız']","['positive', 'positive', 'positive', 'positive']",social_media,"['Bu', 'video', 'kesinlikle', 'beni', 'tatmin', 'etti', 'Video', 'açıklığı', 'yeterliydi', 'Akıcılık', 'güzeldi', 'Ayrıca', 'anlatımınız', 'çok', 'anlaşılır']","['B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'S', 'O', 'O', 'S', 'O', 'O']",comment
Mantık soruları oldukça basit kalmış sınav pratiği açısından yetersiz,"['Mantık soruları', 'sınav pratiği açısından']","['negative', 'negative']",product,"['Mantık', 'soruları', 'oldukça', 'basit', 'kalmış', 'sınav', 'pratiği', 'açısından', 'yetersiz']","['B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O']",product
Kurye teslim sırasında kimlik kontrolü yaptı güven vericiydi Ama getirdiği kalemi kullanmak istemedim temiz görünmüyordu,"['kimlik kontrolü', 'kalemi']","['positive','negative']",delivery_service,"['Kurye', 'teslim', 'sırasında', 'kimlik', 'kontrolü', 'yaptı', 'güven', 'vericiydi', 'Ama', 'getirdiği', 'kalemi', 'kullanmak', 'istemedim', 'temiz', 'görünmüyordu']","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",delivery
Köfte tam pişmemiş olarak geldi Sipariş yola çıktıktan yarım saat sonra ve doğal olarak soğuk olarak geldi,"['Köfte', 'Sipariş']","['negative', 'negative']",daily_life,"['Köfte', 'tam', 'pişmemiş', 'olarak', 'geldi', 'Sipariş', 'yola', 'çıktıktan', 'yarım', 'saat', 'sonra', 've', 'doğal', 'olarak', 'soğuk', 'olarak', 'geldi']","['S', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Pizza hamuru çok kalındı malzemeler iyiydi bol bol koymuşlar beğendim tekrar tercih ederim,"['Pizza hamuru', 'malzemeler', 'tercih']","['negative', 'positive', 'positive']",daily_life,"['Pizza', 'hamuru', 'çok', 'kalındı', 'malzemeler', 'iyiydi', 'bol', 'bol', 'koymuşlar', 'beğendim', 'tekrar', 'tercih', 'ederim']","['B', 'I', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O']",experience
Cilt bakımında kesinlikle izleyin Yeni başlayanlara çok uygun Deneyimli olanlara basit olabilir ,"['Cilt bakımında', 'Yeni başlayanlara', 'Deneyimli olanlara']","['positive', 'positive', 'positive']",social_media,"['Cilt', 'bakımında', 'kesinlikle', 'izleyin', 'Yeni', 'başlayanlara', 'çok', 'uygun', 'Deneyimli', 'olanlara', 'basit', 'olabilir']","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O']",comment
abi uçakta yükseklik düşüyor aynı zamanda atmosfer basıncı da ondan dolayı büzülüyo paketler,"['yükseklik', 'atmosfer basıncı']","['neutral', 'neutral']",social_media,"['abi', 'uçakta', 'yükseklik', 'düşüyor', 'aynı', 'zamanda', 'atmosfer', 'basıncı', 'da', 'ondan', 'dolayı', 'büzülüyo', 'paketler']","['O', 'O', 'S', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']",opinion
Macunun dişe yayılması kolaydı ancak fırçalama sırasında köpürmesi beklediğimden az oldu,"['Macunun dişe yayılması', 'fırçalama sırasında köpürmesi']","['positive', 'negative']",product,"['Macunun', 'dişe', 'yayılması', 'kolaydı', 'ancak', 'fırçalama', 'sırasında', 'köpürmesi', 'beklediğimden', 'az', 'oldu']","['B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']",toothpaste
işletmeler aşırı kalitesiz ve gereksiz pahalı Marketler biraz kötü ve bakımsız durumda,"['işletmeler', 'Marketler']","['negative', 'negative']",daily_life,"['işletmeler', 'aşırı', 'kalitesiz', 've', 'gereksiz', 'pahalı', 'Marketler', 'biraz', 'kötü', 've', 'bakımsız', 'durumda']","['S', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O']",experience
Kalın çorap ile giyecekseniz botun kalıbı geniş olmadığı için bir numara büyük almanız daha rahat bir kullanım sağlar,"['botun kalıbı', 'bir numara büyük almanız']","['negative', 'positive']",product,"['Kalın', 'çorap', 'ile', 'giyecekseniz', 'botun', 'kalıbı', 'geniş', 'olmadığı', 'için', 'bir', 'numara', 'büyük', 'almanız', 'daha', 'rahat', 'bir', 'kullanım', 'sağlar']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']",product
Performans açısından ürün inanılmaz iyi Ekranı hoparlörü kalemi mükemmel kaliteli,"['Performans', 'ürün', 'Ekranı', 'hoparlörü', 'kalemi']","['positive', 'positive', 'positive', 'positive', 'positive']",product,"['Performans', 'açısından', 'ürün', 'inanılmaz', 'iyi', 'Ekranı', 'hoparlörü', 'kalemi', 'mükemmel', 'kaliteli']","['S', 'O', 'S', 'O', 'O', 'S', 'S', 'S', 'O', 'O']",product
Zengi soyundan gelen Mevdudun oğlu olan İzzeddin Mesud Selahaddinin sultanlığını tanımadığını açıkça ilan eder Zengi mirasını Selahaddine bırakmak istemez ,"['Zengi soyundan', 'ilan', 'mirasını']","['neutral', 'negative', 'negative']",social_media,"['Zengi', 'soyundan', 'gelen', 'Mevdudun', 'oğlu', 'olan', 'İzzeddin', 'Mesud', 'Selahaddinin', 'sultanlığını', 'tanımadığını', 'açıkça', 'ilan', 'eder', 'Zengi', 'mirasını', 'Selahaddine', 'bırakmak', 'istemez']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'S', 'O', 'O', 'O']",opinion
Ürün satıcısı Amazon olduğu için güvenle siparişi verdim,['Amazon'],['positive'],product,"['Ürün', 'satıcısı', 'Amazon', 'olduğu', 'için', 'güvenle', 'siparişi', 'verdim']","['O', 'O', 'S', 'O', 'O', 'O', 'O', 'O']",product
Hayatımda yediğim en iyi tenders olabilir Bu kadar hafif ve lezzetli tavuk şaşırtıcıydı Sadece ranch sos üzerine biraz düşünülebilir,"['tenders', 'tavuk', 'ranch sos']","['positive', 'positive', 'negative']",other,"['Hayatımda', 'yediğim', 'en', 'iyi', 'tenders', 'olabilir', 'Bu', 'kadar', 'hafif', 've', 'lezzetli', 'tavuk', 'şaşırtıcıydı', 'Sadece', 'ranch', 'sos', 'üzerine', 'biraz', 'düşünülebilir']","['O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'B', 'I', 'O', 'O', 'O']",food
Önceden Hint dizileriyle dalga geçilirdi şimdi Türk dizileri ile dalga geçilir oldu cidden bıktım,"['Hint dizileriyle', 'Türk dizileri']","['neutral', 'negative']",social_media,"['Önceden', 'Hint', 'dizileriyle', 'dalga', 'geçilirdi', 'şimdi', 'Türk', 'dizileri', 'ile', 'dalga', 'geçilir', 'oldu', 'cidden', 'bıktım']","['O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']",opinion
Ağırlık dağılımı fena değil uzun yürüyüşlerde biraz fark edilse de ayakkabı çok rahatsız etmiyor,"['Ağırlık dağılımı', 'ayakkabı']","['neutral', 'neutral']",product,"['Ağırlık', 'dağılımı', 'fena', 'değil', 'uzun', 'yürüyüşlerde', 'biraz', 'fark', 'edilse', 'de', 'ayakkabı', 'çok', 'rahatsız', 'etmiyor']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O']",product
Kalemi şarj etmen gerekmiyor garip geldi ama not uygulaması güzel,"['Kalemi', 'not uygulaması']","['neutral', 'positive']",product,"['Kalemi', 'şarj', 'etmen', 'gerekmiyor', 'garip', 'geldi', 'ama', 'not', 'uygulaması', 'güzel']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']",electronics
Kamera kalitesi gerçekten mükemmel özellikle düşük ışıkta başarılı Ama şarj süresi çok kısa ve yoğun kullanımda hızlı tükeniyor,"['Kamera kalitesi', 'şarj süresi']","['positive', 'negative']",product,"['Kamera', 'kalitesi', 'gerçekten', 'mükemmel', 'özellikle', 'düşük', 'ışıkta', 'başarılı', 'Ama', 'şarj', 'süresi', 'çok', 'kısa', 've', 'yoğun', 'kullanımda', 'hızlı', 'tükeniyor']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",electronics
Merkür Güneşe olan konumuna bağlı olarak dönüşümlü şekilde kuruluk ve nem üretir,"['Merkür', 'kuruluk', 'nem']","['neutral', 'neutral', 'neutral']",social_media,"['Merkür', 'Güneşe', 'olan', 'konumuna', 'bağlı', 'olarak', 'dönüşümlü', 'şekilde', 'kuruluk', 've', 'nem', 'üretir']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'S', 'O']",opinion
Ben buranın soslarına bayılıyorum gerçekten özellikle pear chutney sos harika oluyor tavukla Tavuk gramajı konusundaki bonkörlüğünüz için teşekkür ederim ellerinize sağlık yeniden,"['soslarına', 'pear chutney sos', 'Tavuk gramajı']","['positive', 'positive', 'positive']",daily_life,"['Ben', 'buranın', 'soslarına', 'bayılıyorum', 'gerçekten', 'özellikle', 'pear', 'chutney', 'sos', 'harika', 'oluyor', 'tavukla', 'Tavuk', 'gramajı', 'konusundaki', 'bonkörlüğünüz', 'için', 'teşekkür', 'ederim', 'ellerinize', 'sağlık', 'yeniden']","['O', 'O', 'S', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",experience
Ayakkabının genel tasarımı normaldi markanın logosu ise görünürlük açısından ne öne çıkıyordu ne de kayboluyordu,"['Ayakkabının genel tasarımı', 'markanın logosu']","['neutral', 'neutral']",product,"['Ayakkabının', 'genel', 'tasarımı', 'normaldi', 'markanın', 'logosu', 'ise', 'görünürlük', 'açısından', 'ne', 'öne', 'çıkıyordu', 'ne', 'de', 'kayboluyordu']","['B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",sneakers
Ürün normal ne çok iyi ne de çok kötü Samsung markası standartlarını korumuş,"['Ürün', 'Samsung markası']","['neutral', 'neutral']",product,"['Ürün', 'normal', 'ne', 'çok', 'iyi', 'ne', 'de', 'çok', 'kötü', 'Samsung', 'markası', 'standartlarını', 'korumuş']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",product
Gece ışıklandırmaları mükemmeldi ve müzik atmosferi çok eğlenceliydi Çocuklar bayıldı çok sevdiler,"['Gece ışıklandırmaları', 'müzik atmosferi', 'Çocuklar']","['positive', 'positive', 'positive']",social_media,"['Gece', 'ışıklandırmaları', 'mükemmeldi', 've', 'müzik', 'atmosferi', 'çok', 'eğlenceliydi', 'Çocuklar', 'bayıldı', 'çok', 'sevdiler']","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'S', 'O', 'O', 'O']",opinion
Bir ay içinde ailemle beraber iki kez konaklama fırsatı yaşadım her anlamda memnum kalarak ayrıldımOdalari gayet temizotopark sorunu yokpersonel çok ilgilikahvaltısı tabak şeklinde servis ediliyor ama çeşit bol ve kaliteli,"['odaları', 'otopark', 'personel', 'kahvaltısı', 'çeşit']","['positive', 'positive', 'positive', 'positive', 'positive']",accommodation,"['Bir', 'ay', 'içinde', 'ailemle', 'beraber', 'iki', 'kez', 'konaklama', 'fırsatı', 'yaşadım', 'her', 'anlamda', 'memnum', 'kalarak', 'ayrıldımOdalari', 'gayet', 'temizotopark', 'sorunu', 'yokpersonel', 'çok', 'ilgilikahvaltısı', 'tabak', 'şeklinde', 'servis', 'ediliyor', 'ama', 'çeşit', 'bol', 've', 'kaliteli']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O']",accommodation
Güldür Güldür Show ne zaman bu kadar komik oldu ben kaçırmışım galiba,"['Güldür Güldür Show', 'komik']","['positive', 'positive']",entertainment,"['Güldür', 'Güldür', 'Show', 'ne', 'zaman', 'bu', 'kadar', 'komik', 'oldu', 'ben', 'kaçırmışım', 'galiba']","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O']",entertainment
Tarih boyunca her büyük kriz döneminin ardından gelen çeyrek yüzyıllık teknolojik sıçramalar dünyayı köklü biçimde değiştirdi,"['teknolojik sıçramalar', 'dünyayı']","['positive', 'positive']",social_media,"['Tarih', 'boyunca', 'her', 'büyük', 'kriz', 'döneminin', 'ardından', 'gelen', 'çeyrek', 'yüzyıllık', 'teknolojik', 'sıçramalar', 'dünyayı', 'köklü', 'biçimde', 'değiştirdi']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'S', 'O', 'O', 'O']",opinion
Banyodaki su çok az akıyordu Banyo temizdi ve büyüktü Oda ferahtı Her malzeme bulunuyordu Yıkama hizmeti ücretliydi,"['Banyodaki su', 'Banyo', 'Oda', 'Her malzeme', 'Yıkama ücreti']","['neutral', 'positive', 'positive', 'positive', 'neutral']",daily_life,"['Banyodaki', 'su', 'çok', 'az', 'akıyordu', 'Banyo', 'temizdi', 've', 'büyüktü', 'Oda', 'ferahtı', 'Her', 'malzeme', 'bulunuyordu', 'Yıkama', 'hizmeti', 'ücretliydi']","['S', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'B', 'I', 'O', 'O', 'O', 'O']",experience
Müzik seviyesi yeterliydi ancak bazen biraz daha düşük olabilirdi çünkü bazı konuşmalar zor duyulabiliyordu Genel olarak kabul edilebilir bir seviyede olsa da rahatsız edici olabilirdi,"['Müzik seviyesi', 'Konuşmaların duyulabilirliği', 'Rahatsız edici seviyede ses']","['positive', 'negative', 'negative']",product,"['Müzik', 'seviyesi', 'yeterliydi', 'ancak', 'bazen', 'biraz', 'daha', 'düşük', 'olabilirdi', 'çünkü', 'bazı', 'konuşmalar', 'zor', 'duyulabiliyordu', 'Genel', 'olarak', 'kabul', 'edilebilir', 'bir', 'seviyede', 'olsa', 'da', 'rahatsız', 'edici', 'olabilirdi']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",product
Kitabın son cümlesi ve finaldeki metaforlar çok etkileyiciydi bu yüzden okumak için bir arayış içindeyseniz gönül rahatlığıyla tercih edebilirisiniz Cilt kalitesi de ortalama,"['Kitabın son cümlesi', 'finaldeki metaforlar', 'Cilt kalitesi']","['positive', 'positive','neutral']",social_media,"['Kitabın', 'son', 'cümlesi', 've', 'finaldeki', 'metaforlar', 'çok', 'etkileyiciydi', 'bu', 'yüzden', 'okumak', 'için', 'bir', 'arayış', 'içindeyseniz', 'gönül', 'rahatlığıyla', 'tercih', 'edebilirisiniz', 'Cilt', 'kalitesi', 'de', 'ortalama']","['B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']",opinion
Senaryo gerçekten çok sürükleyiciydi olaylar arasında geçişler iyiydi Oyunculuk da muazzamdı özellikle başrol performansı büyüleyiciydi,"['Senaryo', 'Oyunculuk', 'başrol performansı']","['positive', 'positive','positive']",entertainment,"['Senaryo', 'gerçekten', 'çok', 'sürükleyiciydi', 'olaylar', 'arasında', 'geçişler', 'iyiydi', 'Oyunculuk', 'da', 'muazzamdı', 'özellikle', 'başrol', 'performansı', 'büyüleyiciydi']","['S', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'B', 'I', 'O']",entertainment
Kahvaltının lezzeti odaların temizliği ve konforu çok başarısızdı,"['Kahvaltının lezzeti', 'odaların temizliği', 'konforu']","['negative', 'negative', 'negative'] ",accommodation,"['Kahvaltının', 'lezzeti', 'odaların', 'temizliği', 've', 'konforu', 'çok', 'başarısızdı']","['B', 'I', 'B', 'I', 'O', 'S', 'O', 'O']",accommodation
Güvenlik özellikleri oldukça kapsamlı ve teknolojik olarak güncel Tasarım da dış görünüm açısından gayet şık,"['Güvenlik özellikleri', 'Tasarım']","['positive', 'positive']",other,"['Güvenlik', 'özellikleri', 'oldukça', 'kapsamlı', 've', 'teknolojik', 'olarak', 'güncel', 'Tasarım', 'da', 'dış', 'görünüm', 'açısından', 'gayet', 'şık']","['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'S', 'O', 'O', 'O', 'O', 'O', 'O']",automotive
